30,18;46,5;18,1;35,19;12,2;82,14;52,2;83,2 | 73
55,16;28,5;31,3;47,19;88,16 | 37
49,12;78,15;16,5;30,12;21,4;74,1;32,12;85,12;79,20;81,8 | 38
10,16;35,18;94,9;68,11;28,19 | 39
34,3;70,7;98,6;59,18;18,20;84,13;88,13;45,3;43,7;99,8;75,14 | 81
32,8;93,13;40,5;93,15;21,15;77,6;32,11;23,3 | 54
32,12;33,10;40,6;25,14;66,4;37,8;35,12 | 68
13,15;85,9;25,11;96,10;74,8;99,6;61,16;82,10;56,19;87,5 | 38
71,18;63,4;13,16;93,12;31,18;14,8 | 68
65,3;56,3;95,7;26,1;19,8;68,8;49,17;64,12;85,11;79,11;37,1;92,18;99,19 | 70
92,19;61,15;38,15;88,5;93,10;70,19;21,18;65,5;63,10;78,13;90,13;81,6 | 25
88,12;93,11;94,17;64,6;60,3 | 21
28,6;27,11;21,16;80,9;88,13;81,20;90,3;41,4;35,19;23,9;74,11;66,19;90,8;58,13;43,17 | 56
29,13;22,2;85,18;61,18;82,5;54,6;45,6;17,4;92,16;58,8;28,20;17,4;94,15;53,4;56,10 | 36
73,5;94,10;18,8;46,11;48,3;13,16;28,20;88,2;75,11;59,12;22,10 | 44
30,8;91,11;87,15;26,11;65,11;88,4;85,15 | 49
36,18;39,18;50,1;57,19;45,9;55,13;48,20;54,2;11,13;75,14;38,1;76,19 | 50
50,7;75,6;22,11;15,3;31,11;92,19;26,8;20,7;20,20;68,20;71,9;55,20 | 80
26,10;46,3;79,14;63,14;80,2;35,6;48,10;49,3;35,17;55,20;47,8;40,16 | 80
30,15;61,12;64,2;41,18;58,6;16,7;30,3 | 67
90,6;42,2;41,12;26,16;15,12;82,5;27,20;35,7;57,2;86,8;89,12;73,8;77,18 | 39
49,18;68,4;41,6;76,15;92,17;39,9;84,5 | 50
26,11;96,6;46,18;40,17;81,18;29,11 | 52
84,10;62,10;23,20;47,3;51,2;52,17;68,5;63,10;66,10;53,11;94,17;30,3 | 52
40,3;25,17;45,12;19,12;33,1;76,8;98,12;10,4;26,20;67,12;16,14 | 45
66,19;78,20;18,19;17,20;60,16 | 75
61,10;47,3;58,7;20,6;27,1;97,9;16,11;17,11;21,9;34,11;69,12;20,7;41,2;33,6;44,15 | 65
99,6;28,7;54,14;78,9;63,8;71,14;86,16;41,19;98,16;61,11;77,15;98,10;71,13 | 57
98,15;13,19;45,3;14,8;63,8;19,12;16,16;67,13;25,20;41,1;12,8;59,12;87,9;77,6 | 52
70,19;17,20;85,1;91,20;88,15;86,11;35,12;60,13;31,13;20,6;14,17;46,15;45,3;26,7 | 98
87,10;57,12;75,18;54,14;85,8;30,20;10,2;24,11;11,16;38,20 | 76
90,7;68,12;27,3;88,9;33,11;11,12;32,6;36,13;83,6 | 36
97,4;44,9;65,19;70,8;43,1;70,11;19,18 | 100
32,18;84,19;85,3;67,20;10,19;100,6;57,15;63,6;85,14 | 93
99,10;98,11;85,1;45,20;92,14;11,12;70,11;96,13 | 23
69,20;36,4;25,12;85,6;18,4;76,7;33,16;70,20;52,13 | 94
98,15;87,5;92,17;16,1;66,19;48,17;43,20;79,14 | 59
99,10;27,11;81,19;50,11;17,16;75,5;21,11;83,14;93,17;18,20;61,2;14,17;14,12 | 99
85,5;91,19;40,20;68,6;23,1 | 80
94,6;15,12;22,13;12,12;69,11;69,1;64,6;78,4;42,8;70,15;56,7;40,2;51,12;49,13;37,13 | 68
20,15;59,10;75,13;58,9;48,19;60,8;42,1;41,14 | 20
35,12;18,4;59,14;74,20;39,17;56,8 | 27
59,18;16,16;18,6;28,4;91,16;46,1;14,2;100,16;68,18;78,15;32,5;29,7 | 91
77,7;76,1;11,12;82,16;16,20;40,20;62,3;15,16;68,19;71,6;90,14 | 75
89,19;17,13;88,14;12,11;29,7;98,6;95,2;31,1;54,8 | 34
38,12;33,19;33,11;36,9;31,7;28,9 | 68
23,2;25,7;37,7;92,13;52,13;34,9 | 84
31,19;80,18;31,3;26,16;85,7;23,20;78,5;83,15;80,10;98,7;11,17;54,16;87,14;11,19 | 52
24,1;73,17;97,15;21,20;43,19;69,14;14,8;79,15;14,20;88,10;99,2;77,2;79,18 | 52
52,2;38,2;16,7;31,15;85,4;93,7;56,18;86,19;97,11 | 24
78,13;26,14;96,6;80,12;43,13 | 37
85,2;23,7;96,11;99,11;17,9;86,7 | 100
41,12;98,4;28,5;69,14;61,19;27,17;97,18;22,19;70,7;91,19;48,8;11,1;23,4;58,13 | 24
96,7;64,15;87,14;65,13;26,2;23,14;13,18 | 95
13,14;57,14;16,7;68,20;86,8 | 79
54,14;98,13;48,2;91,2;23,4;19,7;19,17;20,8;45,16;21,14;54,1 | 47
85,17;81,16;87,19;40,17;54,8;70,5;73,18;31,19;25,19;58,15 | 80
77,11;100,15;39,7;99,20;40,12;20,16;75,5;87,11;98,5;47,12;21,4 | 92
85,8;29,13;93,19;86,16;48,12 | 97
58,6;74,1;76,5;23,9;20,7 | 100
69,20;12,7;24,16;93,5;61,7 | 43
65,12;47,15;96,14;41,12;39,9 | 74
92,8;23,14;10,17;47,19;78,18;25,19;85,9;13,13;43,8;47,17;99,2;84,15;31,9;36,6;20,18 | 56
38,10;68,4;82,12;96,3;82,13;79,3;12,16;84,8;79,14;58,1 | 94
75,13;29,18;58,15;69,1;20,7;65,4;76,4;51,13 | 36
34,10;29,11;46,17;99,17;33,19;96,20;47,3;74,12;35,2;42,16;84,5;71,2;56,10 | 39
54,4;32,11;78,20;20,18;41,2;14,17;25,5;93,5;51,1;47,15;24,13;93,15;37,6 | 92
42,17;15,14;73,7;90,8;26,8;34,15;68,1 | 75
74,8;52,7;13,17;95,13;58,11;37,5;32,1;21,1;38,14;76,10 | 98
61,2;11,10;61,4;17,5;84,7;55,20;92,9;86,20;84,14;19,2 | 77
82,13;88,17;83,6;79,12;57,15;95,7;45,15;64,10;45,6;16,20;35,18;11,2;47,1;12,5;95,1 | 93
77,11;60,3;88,15;30,12;35,8;38,8;54,16;65,1 | 90
70,8;66,20;96,9;31,17;72,12;89,14;71,15;71,16;67,8;37,7;24,16;81,5 | 46
75,2;93,1;81,3;87,1;41,9;31,1;87,16;29,3;95,11;27,8;97,3 | 25
97,15;38,9;61,3;97,19;12,5;73,16;28,11;49,1;50,12;89,14;16,9 | 66
62,4;79,1;83,10;27,19;32,13;51,14;22,2;25,11;58,4;15,12;26,16;15,8;81,3 | 44
44,10;31,12;14,13;77,7;68,16;86,3;89,8;81,1;24,20;99,17;82,9;44,5;69,4;65,19 | 60
54,3;48,7;90,20;12,20;32,18;97,15 | 72
99,6;61,17;72,14;38,4;24,18;87,19;15,9;19,19;94,13;13,11;58,8;20,9;61,17 | 66
64,8;46,12;20,10;30,11;85,5;83,2;37,18;88,14;14,11;30,18;64,16;96,2 | 30
17,16;90,19;75,10;17,13;22,2;12,3;42,3;11,9;86,5;49,9;82,13;92,20;26,15 | 28
19,2;14,2;50,16;88,8;15,3;62,1;81,10;37,10;96,7;60,20;96,15 | 68
12,1;62,3;88,6;92,8;83,14;96,2;11,18 | 29
29,3;30,16;26,20;79,6;27,15;58,11;48,4;59,13;97,18;57,1;63,19;74,3 | 94
22,3;46,2;30,12;89,4;49,4;29,15;31,12;55,1;12,20;76,9;29,13;39,19;17,20 | 55
35,10;73,5;56,7;97,19;99,14;71,13;17,12;34,17;73,3;97,9;93,13;40,10;91,17;35,11 | 73
52,19;88,17;15,2;86,3;38,9;64,1;98,20;22,8 | 53
71,13;72,16;46,2;69,9;72,4;42,12;73,14;43,16;63,4;48,3;32,8;12,13 | 67
89,9;21,2;15,11;55,8;46,20;40,18;31,16;70,18;70,2;78,14;79,2;48,7;67,18;32,11;83,4 | 27
13,14;92,13;80,10;98,16;59,2;67,13;38,12;13,10;99,6;43,1;33,12;69,19 | 22
11,7;38,4;13,5;36,19;39,6;64,1;44,12;41,5 | 62
39,18;81,7;62,5;31,13;44,2;98,18;61,9;30,19;12,5;95,6;83,19;87,15 | 78
12,1;65,20;23,15;29,9;37,18;10,17;27,1;71,19;19,15;66,20;13,12;24,8;87,11 | 59
30,5;31,15;83,20;21,1;72,16;57,10;56,16;34,14;74,11;23,14;62,2 | 73
60,3;77,13;100,19;99,4;90,16;65,11;21,13;34,4;41,9;41,4;31,19;44,16;69,19 | 56
58,7;63,18;41,5;35,4;98,12;18,13;65,14 | 73
17,9;89,12;47,11;48,9;11,20;52,20;47,19;23,1;27,13;42,2;51,3;85,14;34,4;64,1;51,14 | 63
75,3;25,11;67,19;86,12;85,4;15,16;43,6;99,13;57,19;31,9 | 27
46,9;77,18;79,14;91,3;73,3;70,4;31,8;54,12;51,16;92,5 | 38
15,11;94,7;20,3;55,19;77,13;66,10;94,20;89,12;11,19;55,5;28,5;63,16;63,4 | 30
38,19;28,19;68,3;36,19;80,16;64,9;64,18;89,6;87,17;17,16;80,15;29,6;57,4 | 51
89,19;46,18;66,15;39,12;25,1;29,6 | 95
59,7;39,15;65,8;38,9;17,10;32,17;44,20;32,3;98,10;28,4;53,19 | 47
35,11;99,8;43,17;93,18;41,20 | 25
47,19;40,1;87,18;41,9;60,14;68,5;89,13;59,18;98,20;17,11;11,11;100,5;96,8;75,14 | 55
89,9;12,5;72,17;35,10;74,3;15,3;76,20;81,11;77,15;44,7;91,5;28,5;100,5;45,19;88,16 | 73
64,1;38,12;25,3;49,14;46,13;70,5;24,6;13,11;99,14 | 49
63,13;84,19;94,7;15,14;78,16;57,9 | 85
47,13;70,8;35,1;95,14;58,1;57,8;92,8;79,10;38,7;61,5;27,4;51,10;81,9;75,14 | 72
91,4;98,10;13,8;81,17;11,8;33,19 | 20
88,13;91,13;10,11;56,3;75,4;17,12;99,18;18,5;70,13;78,6;82,8;19,18;77,1 | 62
50,2;51,16;35,10;66,14;41,8;98,9;66,2;30,11;94,16;69,20;70,4;38,20 | 92
41,11;46,12;18,8;33,2;85,8;33,13;91,10;75,4;15,11;46,12 | 32
25,15;71,10;12,14;83,16;88,2;71,14;13,1;51,13;36,2;88,18;88,8;80,14;93,17;100,8;60,14 | 47
52,4;32,17;84,15;67,17;84,3;89,9;65,10;68,3 | 54
92,20;73,17;89,15;100,19;98,8;100,18;27,12;63,6;79,20;75,6;39,2;85,10;57,14;23,8;68,11 | 69
91,17;69,16;51,2;54,3;11,1;38,9;32,8;71,3;15,3;53,12;49,19;71,20;64,10 | 30
45,8;23,8;14,1;92,3;50,6;48,3;60,12;35,14 | 48
68,1;56,17;90,18;39,20;79,5;43,6;96,19;76,18;15,19;28,11;68,15;75,3 | 42
82,10;59,16;90,4;53,2;44,14;47,9;77,17;54,9;77,12;71,15;51,4;47,17 | 24
40,7;93,12;16,19;22,16;49,1;51,3;59,13;79,15 | 100
76,7;11,3;58,18;45,2;73,1;97,19 | 67
75,19;11,13;34,15;23,8;65,13;27,15;65,11 | 68
88,15;12,16;65,2;93,12;75,3;75,3 | 30
38,8;70,13;28,7;42,20;19,13;14,13;39,3;36,9;79,6 | 21
21,14;58,14;100,14;43,5;25,17;96,17;85,6;96,19;30,17;33,6;63,7;74,15;54,15;74,3 | 57
100,1;53,20;16,11;93,16;71,12;100,15;76,2 | 31
80,15;31,2;54,11;35,10;65,12;74,18;28,17;82,7;39,16;80,7;89,17;25,4;91,18;12,4;24,14 | 36
29,10;64,14;47,20;58,10;59,1;100,7;49,12;80,14;22,1;100,13;85,16;10,18;73,2;86,7;72,9 | 22
12,5;91,9;81,4;18,6;49,15;24,5;69,3;13,14;44,3;21,13 | 51
54,5;74,10;49,17;79,8;15,4;16,5;26,15;87,2;85,17;16,1;16,4;10,1 | 89
15,2;10,11;32,9;53,13;73,19;91,19;74,4;42,11;15,2;66,14;83,17;19,19;29,3;40,8 | 52
17,15;14,4;55,1;44,20;30,9;20,6 | 57
83,3;73,2;31,15;24,16;73,3;62,1;42,4;93,15;53,13;83,20;79,8;19,4 | 53
94,6;95,20;57,10;55,8;58,3;36,17 | 59
32,7;22,13;80,10;78,7;19,19;76,10;71,19;35,2;31,16;19,18;72,20;74,3 | 77
26,1;88,20;59,19;35,4;26,19;26,1;34,3;23,18;36,9;51,20;30,15;66,4;66,9 | 93
97,7;36,2;56,15;54,15;68,18;61,8;93,17;38,12;16,15;35,1;98,9;78,2;56,20;56,19;14,10 | 24
76,13;16,20;74,16;45,4;50,14 | 83
65,13;67,15;33,3;40,18;72,14 | 84
91,11;34,5;88,3;93,12;43,8;62,3;92,13;27,15;61,3 | 100
46,4;35,19;33,13;80,5;62,20 | 79
23,1;55,9;95,4;17,10;85,16 | 81
42,2;57,7;69,12;64,8;89,13;84,11;59,13;43,12;92,3;91,11 | 99
100,1;40,10;69,1;88,4;33,4;52,12 | 98
72,14;87,1;54,2;73,20;21,10;20,11;51,5;30,1;18,1;66,12;57,5;91,5;59,5;95,7;15,12 | 99
42,3;21,11;71,19;92,14;43,19;44,14;90,7 | 75
57,7;72,13;93,17;94,16;31,2;70,1 | 47
82,18;82,12;12,5;79,6;32,20;59,1;82,11;77,19;97,11;15,5;21,19 | 89
64,6;14,10;82,8;13,7;75,14;17,19;46,13;91,15;10,14;47,5 | 62
51,2;64,2;51,2;48,11;13,2;24,1;97,3 | 77
52,18;41,9;100,12;10,20;53,10;95,17;78,4;100,16 | 57
81,14;86,3;70,15;82,12;49,9;97,12 | 26
95,5;80,5;40,2;91,19;14,14;72,1 | 28
57,12;12,19;49,15;13,12;99,2;38,6;48,7;51,9 | 68
33,19;62,17;14,9;86,7;14,3;21,3;44,6;17,6;98,15;65,9;44,15;12,14;72,10;37,12 | 28
35,12;18,18;90,9;39,13;48,20;44,2;82,18;98,9;21,5 | 89
81,1;32,9;17,19;97,15;89,1;49,10;26,4;32,9;58,17;66,19;36,18;46,7;39,12;90,11 | 91
98,15;78,2;83,18;18,12;29,13;36,18;60,20;22,19;21,20;34,3;46,8;43,16 | 90
76,20;78,5;99,1;58,18;64,20;12,8;34,15;62,2;31,11;64,9;44,2;66,10;11,2;74,8 | 32
94,8;41,4;78,7;35,18;71,9;70,8 | 45
27,19;59,5;55,13;26,12;36,7 | 50
65,4;37,17;45,5;40,19;53,13;33,6;28,7;88,7;87,1;40,16 | 62
39,20;100,17;29,19;65,6;32,15;100,14;15,13;17,18;38,5 | 35
58,16;60,3;89,17;93,9;87,20;27,14;48,13;13,7;58,19;97,17;78,4;59,20 | 33
39,18;85,15;97,13;53,1;77,9;55,9;37,14;42,1;83,9 | 31
17,18;10,8;43,17;100,17;36,20;55,16 | 40
35,5;56,2;88,11;72,9;25,10;86,14;82,19;34,9 | 79
30,20;38,6;76,20;44,11;54,18;40,1;46,7;42,19;26,14;45,12 | 25
20,4;14,12;100,12;66,20;54,13;24,7;81,11;85,13 | 53
100,12;31,14;16,8;99,14;74,6;100,17;75,15;44,1 | 23
81,15;91,7;46,4;54,16;81,8 | 38
14,15;59,3;82,1;11,16;26,14;64,15;32,17;86,12;87,12;42,10;45,6 | 82
45,10;86,5;56,5;20,2;12,3;99,5;24,4;89,2;36,12;15,4;23,20;43,14;81,5;25,1 | 23
19,11;33,17;81,19;94,7;40,6;60,13;90,10;23,16;13,5;31,6;58,12;30,3;47,3;16,11;96,18 | 61
39,1;70,8;96,2;69,4;70,6;60,5;52,9 | 42
65,4;25,19;32,10;100,9;70,16 | 66
21,7;22,19;71,20;34,2;79,14;63,11;98,13;10,8;86,8;43,11;24,6;11,15 | 37
18,9;17,2;53,15;26,11;36,1;61,10;10,17;91,13;10,9;34,5;27,6;31,17 | 61
30,18;45,10;52,3;88,14;57,12;32,17;24,4;64,6;94,5;36,5;51,5;15,9;93,13 | 82
52,5;28,10;26,14;46,3;60,12;64,1;80,5;30,6;100,4;94,17;30,18;23,10;13,8 | 46
16,9;16,3;77,3;83,20;63,17;94,5;78,13 | 66
53,4;39,19;48,10;47,1;17,2;59,19;14,2;99,13;68,11;68,6;13,7;28,11;10,16;32,18 | 43
66,10;34,10;27,11;94,5;60,7;26,3;84,17;26,20;81,7 | 31
42,2;71,12;23,19;39,16;59,14;14,8;87,8;15,16;86,17;18,13;84,11;29,10;21,14 | 73
80,20;44,6;20,11;11,4;39,12;98,15;68,4;78,2 | 20
60,4;97,5;91,9;17,7;37,2;54,14;17,17;100,13;95,1;20,4;98,10 | 39
12,17;98,4;70,5;92,6;11,20;89,1;95,11;30,17;50,12;10,19;57,8 | 75
55,12;71,6;69,7;32,14;70,19 | 75
93,6;93,13;90,13;34,18;58,16;87,6;10,2;69,1;44,14;97,18;33,6 | 46
56,12;81,14;35,2;93,1;64,1;38,17;88,6;32,3;82,5;90,1;51,14;100,14 | 25
26,15;21,19;10,14;14,13;24,2;95,9;23,3;100,16;67,5 | 76
37,10;32,4;15,11;93,19;24,18;70,9;16,11;21,8;44,13;80,14;33,3;52,2 | 86
64,5;16,2;82,17;32,12;22,18;67,13 | 84
99,7;40,1;82,8;71,12;77,6;54,16;33,10;74,5;12,15;77,7;25,16 | 48
81,12;10,12;10,5;21,6;54,14 | 77
31,14;32,9;18,19;38,13;94,20 | 48
90,7;50,20;72,18;76,8;21,5;82,4;72,16;46,15;76,4;72,8 | 49
70,19;34,19;36,16;33,9;88,7;48,13;67,12;12,13;79,10;75,5;32,7;31,10;96,10 | 87
74,17;100,5;66,12;59,20;73,3;99,10;86,7;29,1;16,11;11,9;15,9;55,7;42,15;47,13;24,2 | 68
64,19;94,9;96,1;83,17;22,7;13,14;33,4;100,18 | 51
66,6;47,12;78,13;93,2;53,1;26,18;11,10 | 82
37,4;87,19;28,9;10,7;71,8;21,2;97,10;57,12;43,11;58,1;38,11 | 47
99,11;36,11;16,12;14,9;42,6;70,10;81,1 | 54
11,15;12,12;93,9;27,19;91,2;26,15;59,12;50,16;47,10;76,7;26,16;79,15;51,14 | 86
77,15;45,10;59,14;58,10;37,10;56,19;55,20;48,2;19,5;12,7;30,17;68,6;27,18;72,6;48,4 | 89
60,7;25,1;17,4;48,1;19,15;52,3;77,2;57,4;94,19;45,16;48,16;26,4;22,17;91,9;75,5 | 73
15,1;76,15;90,19;45,12;68,18;72,14;18,17;47,5;15,6;39,20 | 55
72,14;11,14;45,4;58,5;67,4;22,10;43,2;36,2;56,3;91,14;47,13;20,13;70,4;35,15;16,4 | 38
39,7;69,14;86,16;84,10;70,3;15,5;85,11;99,1;90,11;46,12;62,13;77,10 | 25
43,17;48,17;52,15;97,5;15,6;14,6;78,15;71,7;75,16;49,18;70,2;97,6;83,11;13,8 | 34
20,7;60,16;56,17;18,11;19,2;40,18;18,3;84,12;72,17;54,4 | 88
52,10;89,3;34,12;82,7;12,8;63,19;15,17;23,11;55,14;17,12;16,20 | 58
70,14;78,18;69,18;83,17;73,10;49,19 | 90
48,5;100,8;95,5;32,1;30,13;89,17;88,11;52,17;47,11;69,20;54,16;33,9 | 73
29,16;14,9;10,7;39,3;85,15;94,19;99,3;41,3 | 59
87,8;19,1;83,20;60,5;18,12;95,15;62,8;49,17 | 37
94,19;28,4;67,12;81,14;38,3;44,20;10,9;90,6;90,6;84,19;67,16;15,10;95,8 | 25
57,3;96,10;58,14;71,19;28,8;91,1;58,19;46,18;69,5;65,19;29,9;82,5;11,5;53,19 | 47
89,7;56,15;48,13;22,16;45,18;99,10;15,5 | 58
38,6;34,9;72,11;32,8;43,8;44,10;93,2;12,6 | 77
99,12;69,12;23,9;91,7;90,18;45,13;30,1;24,3;100,4;66,5;32,17;50,12;19,13;23,10;48,16 | 55
34,10;55,2;46,19;21,18;72,9;39,16;75,7;94,7;23,4;15,19;86,10;54,1;70,16 | 46
40,1;66,11;74,19;90,20;97,15;63,9;90,16;96,13 | 52
70,8;12,15;54,7;90,20;12,19;12,8;44,9;33,11;69,12;75,16;33,4;48,2;98,12 | 93
13,5;13,2;39,20;40,9;79,19;90,18;99,16;12,20;23,16 | 65
59,20;54,7;79,16;25,5;56,1 | 79
21,4;66,17;31,19;28,8;30,19;50,15;40,14;24,11;99,6;98,14 | 62
26,17;71,3;40,2;74,2;40,12 | 22
83,7;85,5;28,3;79,7;35,2;98,12;75,1;15,19;96,7;41,18;83,16;45,8 | 52
67,15;39,13;66,8;33,3;51,12;58,18;34,1;46,12;24,16;22,14;57,10;30,17;61,17;90,14 | 89
47,15;13,13;12,12;75,9;88,8;53,2 | 24
10,3;48,13;69,15;17,20;87,11;13,18;67,5;99,7;37,13;68,16 | 86
87,17;34,5;24,1;59,5;96,8;55,19;93,16;27,17;80,4 | 51
82,12;45,7;33,10;22,12;52,7;66,1;46,4;38,3 | 43
16,8;50,1;92,17;18,17;34,1;22,9;51,18;22,14;80,12;93,8;87,9 | 100
46,17;96,8;26,7;67,20;87,3;60,18;48,3;43,16;63,13;39,20;64,17;53,17;94,13;77,15 | 33
95,14;62,1;96,1;56,12;28,15;45,13;17,10;21,17;89,6;80,2;53,12;29,1;83,15 | 74
76,15;49,19;97,1;33,18;62,2;49,6;22,1;97,10;31,18;26,19 | 41
39,11;79,14;47,11;11,18;67,3;28,10;98,3;21,17;34,9 | 71
84,2;89,13;28,20;26,1;18,10;37,14;98,20;73,2;17,9;82,6;100,19;13,18;53,17;56,5 | 68
40,17;44,10;92,4;24,20;82,14 | 97
50,4;51,13;18,6;93,19;72,20;98,5;45,5;79,12;32,14;71,13;59,5;29,13;59,13;25,17 | 46
61,10;24,5;87,17;50,7;49,13;70,20;32,20;62,4;83,8;25,18;45,19;21,8 | 90
99,17;59,16;40,15;35,3;97,6;63,6;58,6;100,12;71,2 | 71
69,1;10,5;63,4;49,12;77,16;79,9;21,13;97,7;61,9;91,17;78,6 | 73
99,11;31,2;81,20;12,3;68,2;69,2;90,20;100,18;97,13;95,15;68,20;37,13;32,10;32,6 | 63
19,17;56,20;58,3;31,6;87,8;78,11;69,2 | 63
52,10;28,2;67,17;85,15;84,16;81,15;30,14 | 72
56,14;77,19;36,20;91,9;50,5;57,13;72,9;73,17;24,9;75,17;24,8;87,6;54,15;62,8 | 65
53,7;26,11;73,9;84,8;82,17 | 27
82,11;100,7;83,3;70,16;41,5;70,20;98,4;99,5 | 49
48,10;55,8;11,15;100,17;85,19;87,17;30,17;78,5;76,20;53,11;35,15 | 78
43,2;89,19;40,1;77,13;33,20 | 57
31,4;86,2;64,5;71,13;89,12 | 28
21,20;19,13;33,11;26,1;65,20;19,10;13,2;96,17;30,1;69,5;18,17;33,3 | 88
57,1;50,4;98,4;47,16;64,16 | 88
80,5;64,17;36,20;62,2;54,8;61,17;30,1;60,6;85,12;24,4;39,4 | 59
75,6;27,8;38,11;91,20;50,1;86,9;73,12;52,3;14,3;46,3;42,14 | 83
18,19;50,10;90,16;27,10;61,13;94,19;16,14;50,17;71,11;75,5;68,2;79,6;45,7 | 93
37,8;88,15;79,1;99,6;71,3;57,20;30,17;41,5;43,6;42,6;50,4;11,7;91,11 | 100
14,16;26,17;12,13;51,19;85,2;33,13;51,2;42,13 | 92
54,1;90,19;44,13;27,3;70,17;34,5;18,17;86,3;90,4 | 81
19,13;78,14;62,4;50,6;50,7;76,7;39,8;36,2;27,18;84,2;70,16 | 54
89,19;38,1;92,11;68,16;22,13;84,12;60,11;29,18;22,17;48,13 | 58
33,9;14,8;25,17;52,8;14,12 | 43
11,17;91,2;77,6;18,20;50,3;33,11;18,13;60,3;26,20;69,14;26,5 | 50
13,12;38,8;48,7;13,20;39,3;86,20;15,8;66,7;29,7;42,7 | 43
24,11;94,1;26,14;19,2;39,8;41,19;96,5;97,4;30,3;36,16;47,17;57,7;85,1 | 89
27,14;68,20;68,19;74,18;34,8 | 62
18,1;71,13;28,18;32,5;100,7;48,7;99,2;97,14 | 54
39,16;86,13;28,16;16,10;86,20;56,1;36,19;99,20 | 87
15,1;45,13;64,19;39,7;53,13;23,2;94,8;89,18;16,14;22,14;60,6;78,14 | 92
18,13;85,12;74,1;83,8;73,13;25,17;46,1 | 62
60,13;76,14;73,6;50,7;11,13;59,12;91,12;61,16;72,8;86,15;28,8;72,9;13,19 | 49
30,12;48,1;57,5;42,17;30,3;89,6;11,6 | 25
69,16;64,4;90,14;90,6;30,12;29,14;81,14;69,19;16,4;22,10;72,15;44,6 | 84
51,2;96,8;27,12;86,9;17,3;87,12;74,2 | 48
19,4;63,3;57,2;38,12;40,4;36,1;35,14;14,14;96,7;64,19;70,7;45,14;18,12;99,2 | 32
69,16;74,10;40,20;29,12;67,6;68,19;24,5;22,14;95,3 | 64
84,7;10,12;21,15;79,7;34,1;55,17 | 37
45,15;28,13;25,11;73,15;57,18;43,4;14,18;57,9;75,7;75,15 | 55
90,19;50,1;58,2;78,20;12,2;61,1;24,11 | 34
97,11;69,19;59,17;40,7;41,11;37,18;37,19;60,9;63,14;22,3;73,8 | 30
80,12;31,13;20,3;45,20;77,17;23,10;46,6;11,8 | 53
99,16;92,1;24,3;32,17;61,15;83,16;31,3;53,5;40,18;59,18;66,13;61,9;32,15 | 84
58,19;41,13;19,8;18,13;31,10;75,7;19,20 | 34
10,18;60,6;23,11;38,3;79,1;26,18;50,9;25,14;93,8;28,17;90,20;77,17;100,13;78,18;28,20 | 27
33,6;29,5;79,15;21,18;63,5;75,13;43,5;32,1;48,7;61,2;37,15 | 30
91,5;20,18;94,9;14,11;76,20 | 42
10,12;74,2;11,17;52,7;71,11;72,6;88,1;95,19;85,3;50,11;33,19;71,8;19,17;31,13 | 86
62,10;14,13;71,11;74,19;37,15;19,5;97,3;23,6;54,9;100,19;90,7;72,3;20,6;82,1 | 43
47,5;69,20;10,4;43,13;54,15;63,12;16,19;58,4;20,9 | 78
40,9;86,11;45,2;61,13;21,13;32,11;12,12;49,1;94,4;70,2;15,9 | 29
41,5;79,9;65,6;87,18;68,4;79,17;91,9;37,16;24,12;94,13;78,6;82,10;49,2;92,8;82,15 | 52
83,20;14,6;26,14;99,17;66,20;17,20;100,12;32,8;78,17;93,19;46,8;18,14;55,6 | 85
87,3;27,7;89,2;79,18;81,2;87,20;30,20 | 86
97,19;53,12;14,17;76,18;25,11;12,1;13,11;16,3;88,11 | 37
100,13;17,17;81,2;70,17;15,11;97,7;60,5;48,1;74,15;33,11;83,19;83,8;100,20 | 78
69,4;51,5;26,9;49,15;78,9;43,7 | 54
52,17;37,1;12,9;29,5;83,18;73,2;18,15 | 70
93,4;64,8;58,11;47,8;93,14;58,4;47,18;99,11;21,9 | 70
83,17;100,2;43,7;85,17;30,16;53,15 | 70
42,13;90,9;29,5;76,18;85,11;37,12;28,9;43,5;92,10 | 70
25,18;21,15;91,4;65,7;87,8;80,17;15,18;61,5;57,7;75,12;37,8;28,2;27,13 | 40
11,6;17,15;61,5;49,2;14,11;45,5;31,5;59,15;61,5;97,10;32,13;88,7;100,18 | 56
52,18;86,20;47,15;48,17;21,4;93,10;31,9;94,9;81,13 | 26
57,7;92,7;84,12;12,20;34,12;16,14 | 53
65,13;84,2;92,20;52,17;76,12;46,10;89,16;93,11;75,16;96,13;87,5;92,19;74,15;10,17;48,20 | 47
22,4;67,17;80,2;72,12;77,10;31,5;100,18;31,9;14,11;44,4;64,3;70,10;92,2 | 82
97,9;58,3;23,6;33,8;44,4;94,10;44,4;53,18;86,15;50,13 | 85
82,1;53,18;21,14;56,10;60,13;31,9;51,8 | 63
36,3;75,1;39,3;71,10;87,1 | 61
82,8;91,9;92,10;58,7;23,1;37,3;79,18;32,13;45,15;73,17 | 60
36,19;33,13;15,17;84,4;41,12;78,16;44,11;68,1;28,1;66,2;86,1;93,19 | 45
38,20;31,13;68,1;31,10;82,13;78,12;86,20;64,12;87,13;38,8;19,20;72,13;41,17;42,9 | 30
19,13;92,14;50,19;66,12;71,14;14,12;84,6;96,1;55,10;80,18;90,10;92,8 | 52
25,14;69,13;88,15;93,17;55,20;69,12;11,15;70,1;49,7;81,2;85,14;42,4;29,20;65,2 | 89
